Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781214464,50,,Aggregated,15.000000,8.500000,430,910,1900,3000,17000,17000,18000,18000,18000,18000,18000,1627,673,340,1075.0459378113112,7.384510000065347,18044.120338000084,50.725875845113706
1781214465,50,POST,/orders/optimistic,6.100000,4.000000,730,1700,2700,16000,17000,18000,18000,18000,18000,18000,18000,643,349,560,1420.563495651639,41.572511000140366,18044.120338000084,44.71384136858476
1781214465,50,POST,/orders/pessimistic,12.400000,7.200000,240,540,1000,1400,15000,17000,17000,17000,17000,17000,17000,897,351,220,922.2329082240789,13.600316999827555,17291.888502000118,42.020066889632105
1781214465,50,GET,/stocks,1.500000,0.000000,78,120,140,180,380,15000,15000,15000,15000,15000,15000,159,0,73,273.62388245911546,7.384510000065347,15115.925994999998,126.45911949685535
1781214465,50,,Aggregated,20.000000,11.200000,400,730,1400,2000,16000,17000,18000,18000,18000,18000,18000,1699,700,340,1050.1303376645105,7.384510000065347,18044.120338000084,50.94173042966451
1781214466,50,POST,/orders/optimistic,8.600000,5.900000,720,1700,2300,2800,17000,18000,18000,18000,18000,18000,18000,668,369,560,1410.2286779895271,41.572511000140366,18044.120338000084,44.884730538922156
1781214466,50,POST,/orders/pessimistic,14.700000,8.200000,230,480,800,1200,15000,16000,17000,17000,17000,17000,17000,934,373,210,897.8045124400404,13.600316999827555,17291.888502000118,42.16488222698073
1781214466,50,GET,/stocks,1.800000,0.000000,82,120,130,170,240,15000,15000,15000,15000,15000,15000,168,0,73,264.18636050594483,7.384510000065347,15115.925994999998,126.43452380952381
1781214466,50,,Aggregated,25.100000,14.100000,380,650,1200,1700,16000,17000,18000,18000,18000,18000,18000,1770,742,330,1031.0539435485884,7.384510000065347,18044.120338000084,51.18983050847458
1781214467,50,POST,/orders/optimistic,10.800000,7.100000,620,1500,1900,2700,16000,18000,18000,18000,18000,18000,18000,685,382,560,1394.0548647430721,41.572511000140366,18044.120338000084,44.98394160583942
1781214467,50,POST,/orders/pessimistic,18.100000,9.400000,230,480,760,1000,2500,16000,17000,17000,17000,17000,17000,958,382,220,884.4643831210836,13.600316999827555,17291.888502000118,42.16179540709812
1781214467,50,GET,/stocks,2.500000,0.000000,80,110,130,170,240,15000,15000,15000,15000,15000,15000,169,0,73,263.0376587751403,7.384510000065347,15115.925994999998,126.4319526627219
1781214467,50,,Aggregated,31.400000,16.500000,390,610,1100,1600,15000,17000,18000,18000,18000,18000,18000,1812,764,340,1019.1489104370872,7.384510000065347,18044.120338000084,51.088300220750554
1781214468,50,POST,/orders/optimistic,12.400000,8.100000,620,1300,1700,2200,16000,18000,18000,18000,18000,18000,18000,705,393,560,1371.4223945588706,41.572511000140366,18044.120338000084,44.98297872340426
1781214468,50,POST,/orders/pessimistic,21.700000,11.400000,220,430,660,870,2100,16000,17000,17000,17000,17000,17000,988,396,220,877.3053677429132,13.600316999827555,17291.888502000118,42.20445344129555
1781214468,50,GET,/stocks,3.600000,0.000000,77,86,120,130,190,240,15000,15000,15000,15000,15000,173,0,71,257.8179018150206,7.384510000065347,15115.925994999998,126.42196531791907
1781214468,50,,Aggregated,37.700000,19.500000,380,580,920,1300,2700,17000,18000,18000,18000,18000,18000,1866,789,340,1006.5557280321551,7.384510000065347,18044.120338000084,51.062165058949624
1781214469,50,POST,/orders/optimistic,14.800000,10.100000,560,940,1600,1800,2800,17000,18000,18000,18000,18000,18000,734,416,560,1357.3933229059987,41.572511000140366,18044.120338000084,45.1566757493188
1781214469,50,POST,/orders/pessimistic,24.100000,12.800000,180,390,580,820,1600,2500,17000,17000,17000,17000,17000,1028,415,210,862.9064247616718,13.600316999827555,17291.888502000118,42.27431906614786
1781214469,50,GET,/stocks,3.900000,0.000000,70,85,120,130,180,230,380,380,380,380,380,176,0,70,254.21709482385643,7.384510000065347,15115.925994999998,126.41477272727273
1781214469,50,,Aggregated,42.800000,22.900000,340,540,790,1200,2200,2900,17000,18000,18000,18000,18000,1938,831,330,994.9105842915384,7.384510000065347,18044.120338000084,51.00722394220846
1781214470,50,POST,/orders/optimistic,16.800000,11.300000,540,720,1400,1700,2400,2800,3500,17000,18000,18000,18000,752,430,560,1349.7778037739404,41.572511000140366,18044.120338000084,45.255319148936174
1781214470,50,POST,/orders/pessimistic,26.500000,13.900000,170,340,550,740,1400,2000,2500,2600,2700,2700,2700,1059,435,210,850.389547525023,13.600316999827555,17291.888502000118,42.41265344664778
1781214470,50,GET,/stocks,4.100000,0.000000,70,85,120,130,230,260,390,390,390,390,390,183,0,70,249.40484290163272,7.384510000065347,15115.925994999998,126.39890710382514
1781214470,50,,Aggregated,47.400000,25.200000,310,500,660,940,1700,2400,2800,3100,18000,18000,18000,1994,865,340,983.5689696680048,7.384510000065347,18044.120338000084,51.1925777331996
1781214471,50,POST,/orders/optimistic,19.200000,13.200000,540,710,1300,1600,2300,2800,3100,3500,3700,3700,3700,773,447,560,1336.1521825446346,41.572511000140366,18044.120338000084,45.38292367399741
1781214471,50,POST,/orders/pessimistic,29.500000,15.200000,180,400,580,830,1400,2000,2500,2600,2700,2700,2700,1085,447,210,839.5924391944694,13.600316999827555,17291.888502000118,42.440552995391705
1781214471,50,GET,/stocks,4.200000,0.000000,77,110,130,140,240,260,390,390,390,390,390,189,0,73,247.60792463491396,7.384510000065347,15115.925994999998,126.3862433862434
1781214471,50,,Aggregated,52.900000,28.400000,350,530,690,950,1600,2300,2700,2900,3700,3700,3700,2047,894,340,972.4481345329755,7.384510000065347,18044.120338000084,51.30239374694675
1781214472,50,POST,/orders/optimistic,19.700000,13.600000,560,720,1200,1500,2300,2800,3400,3700,3700,3700,3700,792,458,560,1325.8752993371252,41.572511000140366,18044.120338000084,45.39141414141414
1781214472,50,POST,/orders/pessimistic,30.900000,15.800000,190,420,600,830,1400,2100,2500,2600,2700,2700,2700,1107,458,210,833.5576739205053,13.600316999827555,17291.888502000118,42.47425474254742
1781214472,50,GET,/stocks,4.900000,0.000000,70,93,130,140,260,320,390,390,390,390,390,192,0,73,247.29830582291015,7.384510000065347,15115.925994999998,126.38020833333333
1781214472,50,,Aggregated,55.500000,29.400000,380,550,710,950,1600,2400,2800,3000,3700,3700,3700,2091,916,340,966.1993576389295,7.384510000065347,18044.120338000084,51.283596365375416
1781214473,50,POST,/orders/optimistic,19.500000,13.700000,560,710,1000,1500,2100,2800,3500,3700,3900,3900,3900,804,465,560,1320.5493857338345,41.572511000140366,18044.120338000084,45.398009950248756
1781214473,50,POST,/orders/pessimistic,30.100000,15.700000,190,350,590,830,1400,2200,2600,3400,3500,3500,3500,1134,471,210,830.235182475308,13.600316999827555,17291.888502000118,42.51234567901235
1781214473,50,GET,/stocks,5.100000,0.000000,77,110,140,150,260,320,390,390,390,390,390,198,0,74,243.48348311615484,7.384510000065347,15115.925994999998,126.36868686868686
1781214473,50,,Aggregated,54.700000,29.400000,330,540,700,890,1600,2400,2900,3400,3900,3900,3900,2136,936,340,960.4017475252818,7.384510000065347,18044.120338000084,51.37172284644195
1781214474,50,POST,/orders/optimistic,19.800000,14.000000,640,800,1300,1600,2500,3400,4500,4800,5000,5000,5000,823,481,580,1342.096821211426,41.572511000140366,18044.120338000084,45.506682867557714
1781214474,50,POST,/orders/pessimistic,28.900000,14.400000,190,360,600,940,2000,2600,3400,3500,3600,3600,3600,1165,484,210,836.2199732042906,13.600316999827555,17291.888502000118,42.521030042918454
1781214474,50,GET,/stocks,5.000000,0.000000,99,130,140,160,260,330,390,390,390,390,390,206,0,77,237.75852340290464,7.384510000065347,15115.925994999998,126.35436893203884
1781214474,50,,Aggregated,53.700000,28.400000,380,600,800,1100,2100,2800,3600,4500,5000,5000,5000,2194,965,340,969.7904322976306,7.384510000065347,18044.120338000084,51.512306289881494
1781214476,50,POST,/orders/optimistic,18.600000,12.900000,640,800,1100,1500,2600,3400,4500,4800,5000,5000,5000,852,499,570,1323.1087364542295,41.572511000140366,18044.120338000084,45.5387323943662
1781214476,50,POST,/orders/pessimistic,27.700000,13.600000,190,340,590,950,1800,2600,3400,3500,3600,3600,3600,1205,504,210,821.0629080531123,13.600316999827555,17291.888502000118,42.57676348547718
1781214476,50,GET,/stocks,5.000000,0.000000,96,130,140,150,260,330,390,390,390,390,390,216,0,76,230.51506432406754,7.384510000065347,15115.925994999998,126.33796296296296
1781214476,50,,Aggregated,51.300000,26.500000,340,560,790,970,2000,2800,3500,4500,5000,5000,5000,2273,1003,330,953.1283332850873,7.384510000065347,18044.120338000084,51.6467223933128
1781214477,50,POST,/orders/optimistic,18.300000,13.300000,600,800,1200,1500,2600,3400,4500,4800,5000,5000,5000,872,511,560,1305.0380448750043,41.572511000140366,18044.120338000084,45.553899082568805
1781214477,50,POST,/orders/pessimistic,27.400000,13.700000,180,290,550,890,1800,2500,3400,3500,3600,3600,3600,1243,526,210,804.7797106242963,13.600316999827555,17291.888502000118,42.67256637168141
1781214477,50,GET,/stocks,5.100000,0.000000,93,120,140,140,260,340,390,480,480,480,480,227,0,76,224.56910234360478,7.384510000065347,15115.925994999998,126.3215859030837
1781214477,50,,Aggregated,50.800000,27.000000,290,510,740,950,1900,2700,3500,4500,5000,5000,5000,2342,1037,330,934.8042449483349,7.384510000065347,18044.120338000084,51.8531169940222
1781214478,50,POST,/orders/optimistic,19.500000,14.000000,560,780,1000,1200,2300,3100,4500,4800,5000,5000,5000,894,531,560,1291.463341309848,41.572511000140366,18044.120338000084,45.69798657718121
1781214478,50,POST,/orders/pessimistic,27.300000,13.300000,190,310,590,830,1500,2100,3400,3500,3600,3600,3600,1274,543,210,796.2247399921508,13.600316999827555,17291.888502000118,42.72998430141287
1781214478,50,GET,/stocks,5.000000,0.000000,92,120,140,150,320,390,690,790,790,790,790,237,0,75,223.45647942615423,7.384510000065347,15115.925994999998,126.30801687763713
1781214478,50,,Aggregated,51.800000,27.300000,300,520,730,890,1600,2500,3500,4500,5000,5000,5000,2405,1074,330,923.8743166340951,7.384510000065347,18044.120338000084,52.06943866943867
1781214479,50,POST,/orders/optimistic,19.000000,13.200000,640,820,1100,1500,2400,3100,4500,4800,5000,5000,5000,910,542,560,1286.6695999736312,41.572511000140366,18044.120338000084,45.73516483516484
1781214479,50,POST,/orders/pessimistic,28.500000,14.100000,190,300,520,770,1400,2200,3400,3500,3600,3600,3600,1304,561,210,786.0640569171773,13.600316999827555,17291.888502000118,42.81211656441718
1781214479,50,GET,/stocks,5.800000,0.000000,92,120,140,140,320,480,690,790,790,790,790,238,0,74,222.74332051259879,7.384510000065347,15115.925994999998,126.30672268907563
1781214479,50,,Aggregated,53.300000,27.300000,330,550,750,900,1600,2600,3500,4500,5000,5000,5000,2452,1103,330,917.1736445668822,7.384510000065347,18044.120338000084,52.00122349102773
1781214480,50,POST,/orders/optimistic,18.900000,13.700000,610,820,1100,1500,2400,3500,4500,4800,5000,5000,5000,937,563,560,1278.562474323377,41.572511000140366,18044.120338000084,45.83564567769477
1781214480,50,POST,/orders/pessimistic,29.300000,14.900000,180,280,500,750,1500,2200,3400,3500,3600,3600,3600,1330,577,210,780.3001755473683,13.600316999827555,17291.888502000118,42.8812030075188
1781214480,50,GET,/stocks,6.400000,0.000000,88,110,140,140,260,480,690,790,790,790,790,245,0,74,219.09047095101428,7.384510000065347,15115.925994999998,126.29795918367347
1781214480,50,,Aggregated,54.600000,28.600000,290,540,740,930,1700,2700,3500,4500,5000,5000,5000,2512,1140,330,911.4209543399656,7.384510000065347,18044.120338000084,52.119028662420384
1781214481,50,POST,/orders/optimistic,17.800000,12.800000,540,750,1000,1200,2100,3300,4500,4800,5000,5000,5000,959,578,550,1258.270240442132,41.572511000140366,18044.120338000084,45.877997914494266
1781214481,50,POST,/orders/pessimistic,28.600000,14.900000,170,280,530,820,1600,2300,3400,3500,3600,3600,3600,1364,592,210,775.117485530059,13.600316999827555,17291.888502000118,42.893695014662754
1781214481,50,GET,/stocks,6.500000,0.000000,69,99,120,140,220,340,690,790,790,790,790,254,0,71,212.37858137794768,7.384510000065347,15115.925994999998,126.28740157480316
1781214481,50,,Aggregated,52.900000,27.700000,270,490,730,890,1700,2700,3500,3900,5000,5000,5000,2577,1170,330,899.4511333011227,7.384510000065347,18044.120338000084,52.22390376406675
1781214482,50,POST,/orders/optimistic,18.900000,13.800000,510,740,1000,1200,2400,3500,4500,4800,5000,5000,5000,965,582,550,1256.3971577129585,41.572511000140366,18044.120338000084,45.88911917098446
1781214482,50,POST,/orders/pessimistic,27.700000,14.500000,160,280,550,820,1600,2300,3400,3500,3600,3600,3600,1384,599,210,772.5493792514461,13.600316999827555,17291.888502000118,42.88294797687861
1781214482,50,GET,/stocks,6.300000,0.000000,69,99,120,140,230,340,690,790,790,790,790,258,0,73,212.57094499611944,7.384510000065347,15115.925994999998,126.28294573643412
1781214482,50,,Aggregated,52.900000,28.300000,260,480,710,890,1700,2700,3500,3900,5000,5000,5000,2607,1181,330,896.231262710393,7.384510000065347,18044.120338000084,52.24932873034139
1781214483,50,POST,/orders/optimistic,19.200000,13.800000,540,830,1100,1300,2700,3700,4500,4800,5000,5000,5000,982,597,560,1260.7396925875819,41.572511000140366,18044.120338000084,45.9755600814664
1781214483,50,POST,/orders/pessimistic,27.900000,14.600000,180,290,630,860,1700,2300,3000,3500,3600,3600,3600,1414,619,210,770.686293586989,13.600316999827555,17291.888502000118,42.975247524752476
1781214483,50,GET,/stocks,6.500000,0.000000,71,100,120,140,300,460,690,790,790,790,790,263,0,74,212.24070984790464,7.384510000065347,15115.925994999998,126.27756653992395
1781214483,50,,Aggregated,53.600000,28.400000,270,500,750,980,1700,2700,3600,4100,5000,5000,5000,2659,1216,330,896.4332846720558,7.384510000065347,18044.120338000084,52.32267769838285
1781214484,50,POST,/orders/optimistic,18.600000,13.200000,510,780,1100,1200,2500,3700,3900,4100,4100,4100,4100,996,608,560,1272.8853687530172,41.572511000140366,18044.120338000084,46.0210843373494
1781214484,50,POST,/orders/pessimistic,28.400000,14.500000,180,280,550,810,1500,1900,2700,3500,3900,3900,3900,1438,634,210,769.4256712468728,13.600316999827555,17291.888502000118,43.034770514603615
1781214484,50,GET,/stocks,6.500000,0.000000,67,100,140,170,340,460,690,790,790,790,790,269,0,75,211.76363579553367,7.384510000065347,15115.925994999998,126.27137546468401
1781214484,50,,Aggregated,53.500000,27.700000,280,480,710,880,1600,2500,3700,3900,4100,4100,4100,2703,1242,330,899.4422347613744,7.384510000065347,18044.120338000084,52.418793932667405
1781214485,50,POST,/orders/optimistic,18.100000,13.200000,560,870,1100,1500,3000,3700,4000,4100,4900,4900,4900,1018,623,570,1276.4798396237773,41.572511000140366,18044.120338000084,46.053045186640475
1781214485,50,POST,/orders/pessimistic,28.200000,14.700000,190,360,560,820,1600,2100,3200,3700,3900,3900,3900,1469,650,210,766.5089577712748,13.600316999827555,17291.888502000118,43.071477195371
1781214485,50,GET,/stocks,6.600000,0.000000,69,99,140,170,380,480,690,790,790,790,790,272,0,74,210.11605762499423,7.384510000065347,15115.925994999998,126.26838235294117
1781214485,50,,Aggregated,53.000000,27.900000,300,510,770,990,1700,2700,3700,3900,4900,4900,4900,2759,1273,330,899.8222919090225,7.384510000065347,18044.120338000084,52.37368611815875
1781214486,50,POST,/orders/optimistic,18.700000,14.000000,620,960,1200,1700,2800,3700,4000,4100,4900,4900,4900,1044,642,570,1268.943434141768,41.572511000140366,18044.120338000084,46.11015325670498
1781214486,50,POST,/orders/pessimistic,28.600000,15.200000,190,420,710,860,1600,2400,3500,3700,3900,3900,3900,1502,667,210,762.3818779527317,13.600316999827555,17291.888502000118,43.105193075898804
1781214486,50,GET,/stocks,6.600000,0.000000,71,110,150,180,380,460,790,790,790,790,790,276,0,75,208.7463936884004,7.384510000065347,15115.925994999998,126.26449275362319
1781214486,50,,Aggregated,53.900000,29.200000,360,560,820,1100,1900,3000,3700,3900,4900,4900,4900,2822,1309,330,895.637324800494,7.384510000065347,18044.120338000084,52.350106307583275
1781214488,50,POST,/orders/optimistic,17.700000,13.000000,640,1000,1300,1900,3300,3800,4000,4100,4900,4900,4900,1054,650,580,1266.3201145939336,41.572511000140366,18044.120338000084,46.14421252371916
1781214488,50,POST,/orders/pessimistic,28.000000,15.300000,210,430,720,990,1800,2700,3500,3700,3900,3900,3900,1515,675,210,762.1490025273943,13.600316999827555,17291.888502000118,43.133993399339936
1781214488,50,GET,/stocks,6.300000,0.000000,84,140,180,230,380,460,810,810,810,810,810,278,0,75,211.06618996402347,7.384510000065347,15115.925994999998,126.26258992805755
1781214488,50,,Aggregated,52.000000,28.300000,380,620,880,1200,2200,3300,3800,3900,4900,4900,4900,2847,1325,340,894.9889499195623,7.384510000065347,18044.120338000084,52.36564805057956
1781214489,50,POST,/orders/optimistic,17.400000,13.200000,720,1100,1800,2100,2800,3800,4100,4100,4900,4900,4900,1064,657,580,1270.820553572374,41.572511000140366,18044.120338000084,46.161654135338345
1781214489,50,POST,/orders/pessimistic,26.600000,14.500000,250,480,860,1100,1900,2900,3500,3700,3900,3900,3900,1539,686,210,764.4582482566619,13.600316999827555,17291.888502000118,43.14100064977258
1781214489,50,GET,/stocks,4.900000,0.000000,88,170,260,290,380,460,810,810,810,810,810,280,0,76,211.91197314642355,7.384510000065347,15115.925994999998,126.26071428571429
1781214489,50,,Aggregated,48.900000,27.700000,390,710,990,1300,2200,3500,3800,4000,4900,4900,4900,2883,1343,340,897.6724472941361,7.384510000065347,18044.120338000084,52.32847728061048
1781214490,50,POST,/orders/optimistic,16.500000,12.300000,860,1300,2000,2300,3500,3800,4100,4100,4900,4900,4900,1075,664,590,1274.7470975265169,41.572511000140366,18044.120338000084,46.16837209302326
1781214490,50,POST,/orders/pessimistic,24.700000,13.400000,280,530,870,1300,2100,3200,3700,3900,3900,3900,3900,1565,694,210,770.4760410715675,13.600316999827555,17291.888502000118,43.11182108626198
1781214490,50,GET,/stocks,4.300000,0.000000,140,260,300,340,390,530,810,810,810,810,810,282,0,76,213.32518180850641,7.384510000065347,15115.925994999998,126.25886524822695
1781214490,50,,Aggregated,45.500000,25.700000,480,780,1100,1500,2500,3500,3900,4000,4900,4900,4900,2922,1358,350,902.2265008172466,7.384510000065347,18044.120338000084,52.26078028747433
1781214491,50,POST,/orders/optimistic,16.100000,12.000000,880,1400,2100,2400,3600,3900,4100,4200,4900,4900,4900,1097,677,590,1279.5315928851476,41.572511000140366,18044.120338000084,46.16773017319964
1781214491,50,POST,/orders/pessimistic,23.800000,12.800000,310,540,870,1200,2100,3000,3700,3900,3900,3900,3900,1601,714,210,766.9449542948175,13.600316999827555,17291.888502000118,43.16052467207995
1781214491,50,GET,/stocks,4.200000,0.000000,120,180,290,300,390,530,810,810,810,810,810,293,0,76,208.06771805460423,7.384510000065347,15115.925994999998,126.24914675767918
1781214491,50,,Aggregated,44.100000,24.800000,490,850,1200,1500,2500,3600,3900,4100,4900,4900,4900,2991,1391,350,900.1968808462034,7.384510000065347,18044.120338000084,52.4028752925443
1781214492,50,POST,/orders/optimistic,14.100000,10.300000,880,1700,2200,2400,3600,3900,4100,4200,4900,4900,4900,1116,690,590,1279.1448807966017,41.572511000140366,18044.120338000084,46.19444444444444
1781214492,50,POST,/orders/pessimistic,23.200000,11.900000,260,510,860,1100,2000,3000,3700,3900,3900,3900,3900,1628,731,210,759.4512214250625,13.600316999827555,17291.888502000118,43.21805896805897
1781214492,50,GET,/stocks,3.800000,0.000000,84,130,180,260,380,530,810,810,810,810,810,298,0,75,205.19770030201062,7.384510000065347,15115.925994999998,126.24496644295301
1781214492,50,,Aggregated,41.100000,22.200000,480,800,1200,1600,2500,3600,3900,4100,4900,4900,4900,3042,1421,350,895.8123570476642,7.384510000065347,18044.120338000084,52.44345825115056
1781214493,50,POST,/orders/optimistic,14.200000,10.300000,1000,1400,2000,2200,2800,3700,4100,4200,4900,4900,4900,1127,697,600,1278.793440833192,41.572511000140366,18044.120338000084,46.202307009760425
1781214493,50,POST,/orders/pessimistic,24.200000,12.300000,310,560,880,1100,1800,3000,3700,3900,3900,3900,3900,1654,742,210,758.3983989824674,13.600316999827555,17291.888502000118,43.21765417170496
1781214493,50,GET,/stocks,3.700000,0.000000,84,140,260,300,380,530,810,810,810,810,810,299,0,75,205.50027927758921,7.384510000065347,15115.925994999998,126.24414715719064
1781214493,50,,Aggregated,42.100000,22.600000,490,850,1100,1500,2300,3000,3700,3900,4900,4900,4900,3080,1439,350,895.1414750779212,7.384510000065347,18044.120338000084,52.369805194805195
1781214494,50,POST,/orders/optimistic,15.000000,10.700000,1000,1400,2000,2200,2700,3400,4100,4200,4900,4900,4900,1148,710,600,1274.3426552883334,41.572511000140366,18044.120338000084,46.207317073170735
1781214494,50,POST,/orders/pessimistic,24.400000,13.200000,310,570,870,1000,1800,2500,3500,3700,3900,3900,3900,1681,753,210,755.2209535889356,13.600316999827555,17291.888502000118,43.213563355145745
1781214494,50,GET,/stocks,4.200000,0.000000,78,110,140,260,300,530,810,810,810,810,810,303,0,75,203.78583395049327,7.384510000065347,15115.925994999998,126.24092409240924
1781214494,50,,Aggregated,43.600000,23.900000,490,810,1200,1500,2300,2800,3600,3900,4900,4900,4900,3132,1463,350,892.1516280143668,7.384510000065347,18044.120338000084,52.34323116219668
1781214495,50,POST,/orders/optimistic,14.400000,10.100000,780,1300,1800,2100,2500,2900,3600,4100,4200,4200,4200,1173,727,590,1267.0666219147538,41.572511000140366,18044.120338000084,46.24040920716113
1781214495,50,POST,/orders/pessimistic,24.700000,12.900000,240,560,860,1000,1800,2300,3100,3500,3900,3900,3900,1716,774,210,749.2732575757578,13.600316999827555,17291.888502000118,43.27156177156177
1781214495,50,GET,/stocks,4.000000,0.000000,91,130,180,260,300,530,810,810,810,810,810,306,0,75,202.8546258758148,7.384510000065347,15115.925994999998,126.23856209150327
1781214495,50,,Aggregated,43.000000,23.000000,460,770,1100,1500,2300,2600,3300,3900,4200,4200,4200,3195,1501,350,887.0408679261326,7.384510000065347,18044.120338000084,52.30766823161189
1781214496,50,POST,/orders/optimistic,14.600000,9.900000,780,1300,1900,2200,2600,3000,3900,4100,4200,4200,4200,1193,743,590,1261.9440269170207,41.572511000140366,18044.120338000084,46.29673093042749
1781214496,50,POST,/orders/pessimistic,24.700000,12.400000,260,540,860,1100,1800,2300,3300,3500,3900,3900,3900,1747,786,210,745.9550300034349,13.600316999827555,17291.888502000118,43.259874069834
1781214496,50,GET,/stocks,3.700000,0.000000,110,130,180,260,300,530,810,810,810,810,810,313,0,77,201.65205544089304,7.384510000065347,15115.925994999998,126.2332268370607
1781214496,50,,Aggregated,43.000000,22.300000,430,760,1100,1500,2300,2700,3400,3900,4200,4200,4200,3253,1529,350,882.8157869292938,7.384510000065347,18044.120338000084,52.357208730402704
1781214497,50,POST,/orders/optimistic,16.000000,10.800000,760,1400,2000,2200,2500,2900,3600,4100,4200,4200,4200,1215,758,590,1257.3610514600862,41.572511000140366,18044.120338000084,46.32098765432099
1781214497,50,POST,/orders/pessimistic,25.400000,12.600000,230,540,850,1000,1800,2500,3000,3500,3900,3900,3900,1769,797,210,743.5286401170159,13.600316999827555,17291.888502000118,43.275862068965516
1781214497,50,GET,/stocks,3.500000,0.000000,85,120,130,140,290,300,530,530,530,530,530,325,0,77,197.2399435692303,7.384510000065347,15115.925994999998,126.22461538461539
1781214497,50,,Aggregated,44.900000,23.400000,400,710,1100,1500,2300,2600,3400,3900,4200,4200,4200,3309,1555,350,878.5430110459326,7.384510000065347,18044.120338000084,52.54094892716833
1781214498,50,POST,/orders/optimistic,15.800000,10.600000,630,1100,1800,2100,2500,2900,3600,4100,4200,4200,4200,1238,775,590,1249.4240632189058,41.572511000140366,18044.120338000084,46.36348949919225
1781214498,50,POST,/orders/pessimistic,25.300000,12.800000,210,510,840,1000,1800,2500,3000,3500,3900,3900,3900,1799,810,210,743.1958709466377,13.600316999827555,17291.888502000118,43.2751528627015
1781214498,50,GET,/stocks,3.500000,0.000000,79,110,120,140,260,300,530,530,530,530,530,329,0,77,195.7880078145894,7.384510000065347,15115.925994999998,126.22188449848025
1781214498,50,,Aggregated,44.600000,23.400000,390,670,1000,1300,2200,2600,3400,3900,4200,4200,4200,3366,1585,350,875.8795652611383,7.384510000065347,18044.120338000084,52.51841948900773
1781214499,50,POST,/orders/optimistic,15.700000,10.700000,590,1100,1600,2000,2500,2900,3600,4100,4200,4200,4200,1255,786,590,1243.1744742908406,41.572511000140366,18044.120338000084,46.37211155378486
1781214499,50,POST,/orders/pessimistic,25.300000,12.300000,190,450,720,930,1700,2300,3000,3400,5700,5700,5700,1823,820,210,742.4756597345042,13.600316999827555,17291.888502000118,43.27098189797038
1781214499,50,GET,/stocks,3.900000,0.000000,80,110,130,140,180,260,260,300,300,300,300,333,0,78,195.19863982582578,7.384510000065347,15115.925994999998,126.21921921921921
1781214499,50,,Aggregated,44.900000,23.000000,370,590,870,1100,2100,2500,3200,3600,5700,5700,5700,3411,1606,350,873.2683201386662,7.384510000065347,18044.120338000084,52.50982116681325
1781214500,50,POST,/orders/optimistic,16.500000,11.100000,590,1100,1600,1900,2500,2600,2900,3200,3600,3600,3600,1275,801,590,1245.4132692047099,41.572511000140366,18044.120338000084,46.410980392156866
1781214500,50,POST,/orders/pessimistic,25.900000,12.400000,210,480,760,940,1700,2500,3400,3500,5700,5700,5700,1852,836,210,741.3669588066958,13.600316999827555,17291.888502000118,43.30453563714903
1781214500,50,GET,/stocks,4.800000,0.000000,110,120,160,180,240,260,300,300,300,300,300,337,0,79,194.89261723442078,7.384510000065347,15115.925994999998,126.21661721068249
1781214500,50,,Aggregated,47.200000,23.500000,410,590,850,1100,2000,2500,3200,3400,5700,5700,5700,3464,1637,350,873.7275802407589,7.384510000065347,18044.120338000084,52.5141454965358
1781214502,50,POST,/orders/optimistic,18.700000,12.700000,590,1100,1600,1900,2500,2700,3000,3200,3600,3600,3600,1293,811,590,1244.620271303175,41.572511000140366,18044.120338000084,46.39675174013921
1781214502,50,POST,/orders/pessimistic,27.200000,13.100000,200,480,720,970,1800,2600,3400,3700,5700,5700,5700,1871,844,210,742.7510321106363,13.600316999827555,17291.888502000118,43.30304649919829
1781214502,50,GET,/stocks,5.200000,0.000000,110,120,140,160,190,240,260,260,260,260,260,342,0,78,193.33913211403345,7.384510000065347,15115.925994999998,126.21345029239767
1781214502,50,,Aggregated,51.100000,25.800000,420,600,880,1200,2200,2600,3200,3500,5700,5700,5700,3506,1655,350,874.2450584874471,7.384510000065347,18044.120338000084,52.531660011409016
1781214503,50,POST,/orders/optimistic,18.300000,12.600000,590,830,1500,1800,2400,2700,3000,3200,3600,3600,3600,1314,826,600,1240.7756723858486,41.572511000140366,18044.120338000084,46.423896499238964
1781214503,50,POST,/orders/pessimistic,26.200000,12.800000,210,480,850,990,1900,2900,3500,3800,5700,5700,5700,1895,854,210,745.3291193530354,13.600316999827555,17291.888502000118,43.30026385224274
1781214503,50,GET,/stocks,4.900000,0.000000,110,130,160,170,190,240,260,260,260,260,260,345,0,79,192.8932635565201,7.384510000065347,15115.925994999998,126.21159420289855
1781214503,50,,Aggregated,49.400000,25.400000,420,600,870,1300,2200,2600,3200,3600,5700,5700,5700,3554,1680,360,874.8807233021921,7.384510000065347,18044.120338000084,52.50365785030951
1781214505,50,POST,/orders/optimistic,19.400000,13.300000,690,1200,1500,1800,2200,2500,2800,3000,3200,3200,3200,1339,837,610,1241.498599258406,41.572511000140366,18044.120338000084,46.37191934279313
